0,1.05731,0.0542018,0.0542018,542017967
1,1.05731,0.0542018,0,0
2,1.05731,0.0542018,0,0
3,1.11112,0.100004,0.0458019,458018916
4,1.13058,0.115495,0.0154915,154915452
5,1.14425,0.126063,0.0105677,105677308
6,1.1669,0.143026,0.0169629,169629052
7,1.18967,0.159428,0.0164022,164021610
8,1.19559,0.163595,0.00416671,41667104
9,1.20939,0.173136,0.00954091,95409120
10,1.2158,0.1775,0.00436401,43640112
11,1.23651,0.191272,0.0137721,137720721
12,1.23757,0.191968,0.000695917,6959174
13,1.24204,0.194871,0.00290326,29032600
14,1.26925,0.212132,0.0172613,172612670
15,1.27241,0.214091,0.00195861,19586124
16,1.29185,0.225915,0.0118242,118241599
17,1.30753,0.2352,0.00928527,92852656
18,1.31227,0.237961,0.00276029,27602934
19,1.31723,0.240832,0.00287195,28719459
20,1.32991,0.248068,0.00723544,72354363
21,1.33569,0.251321,0.0032534,32533955
22,1.34033,0.253915,0.00259394,25939383
23,1.34365,0.255756,0.00184057,18405724
24,1.37862,0.274638,0.0188825,188824752
25,1.3797,0.275203,0.000564267,5642667
26,1.38083,0.275796,0.000593257,5932568
27,1.4185,0.295028,0.0192323,192323094
28,1.42543,0.298457,0.00342932,34293156
29,1.43402,0.302662,0.00420413,42041262
30,1.50826,0.336986,0.0343247,343246678
31,1.52095,0.342515,0.00552917,55291703
32,1.5224,0.343142,0.000626818,6268181
33,1.60195,0.375761,0.0326191,326191053
34,1.6199,0.382678,0.00691712,69171182
35,1.6373,0.38924,0.0065617,65617011
36,1.70477,0.413411,0.0241708,241707761
37,1.74463,0.426811,0.0134004,134004088
38,1.79162,0.441847,0.0150355,150354810
39,1.83612,0.455373,0.0135265,135265395
40,1.89088,0.471146,0.0157723,157722636
41,1.94404,0.485606,0.0144609,144608791
42,1.96802,0.491874,0.00626757,62675741
43,2.01151,0.502861,0.0109869,109868753
44,2.09944,0.523682,0.0208208,208208163
45,2.12149,0.528633,0.00495141,49514066
46,2.1509,0.535078,0.00644525,64452527
47,2.21985,0.54952,0.0144412,144412405
48,2.31288,0.567639,0.0181196,181195843
49,2.33687,0.572077,0.00443731,44373083
50,2.40133,0.583564,0.0114871,114871279
51,2.48193,0.597087,0.0135236,135236405
52,2.52262,0.603587,0.00649958,64995825
53,2.55496,0.608604,0.00501692,50169172
54,2.6118,0.617122,0.00851824,85182428
55,2.74506,0.635709,0.0185869,185869321
56,2.76876,0.638827,0.00311795,31179470
57,2.90562,0.65584,0.0170128,170128037
58,3.01878,0.66874,0.0129005,129005145
59,3.05856,0.673048,0.00430799,43079946
60,3.1853,0.686058,0.01301,130100484
61,3.28387,0.695482,0.00942332,94233235
62,3.35298,0.701758,0.00627604,62760358
63,3.47886,0.712549,0.0107917,107916958
64,3.57246,0.720081,0.00753122,75312194
65,3.62188,0.7239,0.00381941,38194140
66,3.83324,0.739124,0.0152238,152237778
67,3.90114,0.743665,0.00454104,45410448
68,4.03016,0.751871,0.00820618,82061752
69,4.23534,0.763891,0.0120204,120203675
70,4.3454,0.769872,0.00598043,59804275
71,4.54409,0.779934,0.0100623,100622885
72,4.71038,0.787703,0.00776901,77690073
73,4.83666,0.793246,0.00554271,55427095
74,5.08682,0.803414,0.0101677,101677419
75,5.20846,0.808005,0.00459122,45912218
76,5.30824,0.811613,0.00360874,36087380
77,5.53015,0.819173,0.00755955,75595510
78,5.76929,0.826668,0.00749547,74954684
79,5.95412,0.832049,0.00538043,53804328
80,6.18613,0.838348,0.00629906,62990636
81,6.50447,0.84626,0.00791167,79116735
82,6.79008,0.852726,0.00646657,64665673
83,6.94154,0.85594,0.00321351,32135077
84,7.31518,0.863298,0.00735823,73582279
85,7.77561,0.871393,0.00809473,80947343
86,7.94482,0.874132,0.00273908,27390794
87,8.41682,0.88119,0.00705845,70584452
88,8.92668,0.887976,0.00678601,67860131
89,9.0517,0.889524,0.00154728,15472772
90,9.55815,0.895377,0.00585378,58537781
91,10.1191,0.901177,0.00579928,57992838
92,10.5371,0.905097,0.00392047,39204700
93,11.2929,0.911449,0.00635194,63519352
94,11.8169,0.915375,0.00392611,39261131
95,12.3856,0.919261,0.00388627,38862732
96,13.2962,0.92479,0.00552909,55290945
97,13.8349,0.927719,0.00292881,29288098
98,14.3441,0.930285,0.00256544,25654409
99,15.2623,0.934479,0.00419423,41942311
100,15.7084,0.93634,0.00186088,18608759
101,16.6025,0.939768,0.00342845,34284490
102,17.6057,0.9432,0.00343186,34318625
103,18.8488,0.946946,0.00374614,37461421
104,20.0159,0.95004,0.00309346,30934619
105,21.0578,0.952512,0.00247194,24719379
106,22.3666,0.95529,0.00277878,27787810
107,23.7296,0.957859,0.00256813,25681287
108,24.7815,0.959647,0.00178876,17887647
109,25.7996,0.96124,0.00159239,15923942
110,26.9301,0.962867,0.00162703,16270298
111,28.09,0.9644,0.00153331,15333136
112,30.5,0.967213,0.00281305,28130482
113,31.6202,0.968375,0.00116151,11615144
114,34.4126,0.970941,0.00256625,25662474
115,36.2801,0.972437,0.00149581,14958063
116,38.1753,0.973805,0.00136835,13683476
117,41.3295,0.975804,0.00199916,19991637
118,44.3383,0.977446,0.00164194,16419370
119,45.9473,0.978236,0.000789774,7897738
120,48.8866,0.979545,0.00130858,13085828
121,51.0244,0.980402,0.000857023,8570230
122,53.1921,0.9812,0.000798695,7986945
123,59.658,0.983238,0.00203755,20375503
124,62.4329,0.983983,0.000745023,7450229
125,65.8281,0.984809,0.000826125,8261246
126,71.3533,0.985985,0.00117631,11763127
127,76.8009,0.986979,0.000994078,9940777
128,81.4877,0.987728,0.000748896,7488958
129,89.261,0.988797,0.00106869,10686867
130,93.8231,0.989342,0.000544746,5447462
131,100.567,0.990056,0.000714733,7147328
132,105.22,0.990496,0.000439709,4397086
133,115.838,0.991367,0.000871178,8711777
134,124.036,0.991938,0.000570587,5705870
135,130.137,0.992316,0.000377935,3779348
136,144.525,0.993081,0.000764984,7649839
137,155.336,0.993562,0.00048158,4815800
138,165.216,0.993947,0.000384984,3849843
139,182.738,0.994528,0.000580359,5803587
140,196.969,0.994923,0.000395372,3953717
141,206.855,0.995166,0.000242637,2426369
142,238.164,0.995801,0.000635519,6355192
143,249.235,0.995988,0.000186504,1865043
144,277.555,0.996397,0.000409379,4093795
145,301.708,0.996686,0.000288437,2884369
146,316.85,0.996844,0.000158396,1583964
147,358.965,0.997214,0.000370274,3702737
148,397.327,0.997483,0.00026897,2689698
149,420.337,0.997621,0.000137777,1377767
150,480.618,0.997919,0.000298388,2983882
151,505.089,0.99802,0.000100807,1008070
152,553.289,0.998193,0.000172475,1724751
153,677.601,0.998524,0.000331578,3315781
154,716.621,0.998605,8.0357e-05,803570
155,765.151,0.998693,8.85061e-05,885061
156,882.454,0.998867,0.000173727,1737270
157,942.394,0.998939,7.20766e-05,720766
158,1008.23,0.999008,6.92887e-05,692887
159,1194.31,0.999163,0.000154537,1545372
160,1300.18,0.999231,6.81798e-05,681798
161,1411.83,0.999292,6.08206e-05,608206
162,1499.87,0.999333,4.15768e-05,415768
163,1775.66,0.999437,0.000103552,1035524
164,1953.14,0.999488,5.11769e-05,511769
165,2096.78,0.999523,3.50721e-05,350721
166,2400.52,0.999583,6.03472e-05,603472
167,2668.82,0.999625,4.18781e-05,418781
168,2805.15,0.999644,1.82101e-05,182101
169,3189.46,0.999686,4.29551e-05,429551
170,3558.11,0.999719,3.24841e-05,324841
171,3814.27,0.999738,1.88747e-05,188747
172,4530.67,0.999779,4.14555e-05,414555
173,4825.82,0.999793,1.34992e-05,134992
174,5395.81,0.999815,2.18898e-05,218898
175,6194.13,0.999839,2.38859e-05,238859
176,6768.85,0.999852,1.37075e-05,137075
177,8083.98,0.999876,2.40342e-05,240342
178,9350.2,0.999893,1.67518e-05,167518
179,9645.79,0.999896,3.2774e-06,32774
180,11716.8,0.999915,1.83246e-05,183246
181,12933.9,0.999923,8.0315e-06,80315
182,14390.5,0.999931,7.8258e-06,78258
183,19798.6,0.999949,1.89817e-05,189817
184,21190.6,0.999953,3.3179e-06,33179
185,21933.4,0.999954,1.5982e-06,15982
186,29431.5,0.999966,1.16153e-05,116153
187,32518.5,0.999969,3.2255e-06,32255
188,39256.5,0.999975,5.2782e-06,52782
189,57691.1,0.999983,8.1398e-06,81398
190,60091.1,0.999983,6.923e-07,6923
191,64752.2,0.999985,1.1979e-06,11979
192,85507.4,0.999988,3.7486e-06,37486
193,126748,0.999992,3.8052e-06,38052
194,145397,0.999993,1.012e-06,10120
195,183335,0.999995,1.4232e-06,14232
196,202622,0.999995,5.192e-07,5192
197,236978,0.999996,7.155e-07,7155
198,249433,0.999996,2.107e-07,2107
199,587027,0.999998,2.3056e-06,23056
200,784991,0.999999,4.296e-07,4296
201,897989,0.999999,1.603e-07,1603
202,1.2332e+06,0.999999,3.027e-07,3027
203,1.55015e+06,0.999999,1.658e-07,1658
204,2.08551e+06,1,1.656e-07,1656
205,2.92569e+06,1,1.377e-07,1377
206,4.40335e+06,1,1.147e-07,1147
207,4.51467e+06,1,5.6e-09,56
208,7.08717e+06,1,8.04e-08,804
209,7.73395e+06,1,1.18e-08,118
210,2.22717e+07,1,8.44e-08,844
211,5.98802e+07,1,2.82e-08,282
212,1.72414e+08,1,1.09e-08,109
213,2.2518e+15,1,5.8e-09,58
214,2.2518e+15,1,0,0
215,2.2518e+15,1,0,0
216,2.2518e+15,1,0,0
217,2.2518e+15,1,0,0
218,2.2518e+15,1,0,0
219,2.2518e+15,1,0,0
220,2.2518e+15,1,0,0
221,2.2518e+15,1,0,0
222,2.2518e+15,1,0,0
223,2.2518e+15,1,0,0
224,2.2518e+15,1,0,0
225,2.2518e+15,1,0,0
226,2.2518e+15,1,0,0
227,2.2518e+15,1,0,0
228,2.2518e+15,1,0,0
229,2.2518e+15,1,0,0
230,2.2518e+15,1,0,0
231,2.2518e+15,1,0,0
232,2.2518e+15,1,0,0
233,2.2518e+15,1,0,0
234,2.2518e+15,1,0,0
235,2.2518e+15,1,0,0
236,2.2518e+15,1,0,0
237,2.2518e+15,1,0,0
238,2.2518e+15,1,0,0
239,2.2518e+15,1,0,0
240,2.2518e+15,1,0,0
241,2.2518e+15,1,0,0
242,2.2518e+15,1,0,0
243,2.2518e+15,1,0,0
244,2.2518e+15,1,0,0
245,2.2518e+15,1,0,0
246,2.2518e+15,1,0,0
247,2.2518e+15,1,0,0
248,2.2518e+15,1,0,0
249,2.2518e+15,1,0,0
250,2.2518e+15,1,0,0
251,2.2518e+15,1,0,0
252,2.2518e+15,1,0,0
253,2.2518e+15,1,0,0
254,2.2518e+15,1,0,0
255,2.2518e+15,1,0,0
