0,1.05604,0.0530625,0.0530625,1698
1,1.0567,0.0536562,0.00059375,19
2,1.07849,0.0727812,0.019125,612
3,1.111,0.0999062,0.027125,868
4,1.13194,0.116562,0.0166563,533
5,1.14515,0.12675,0.0101875,326
6,1.16874,0.144375,0.017625,564
7,1.1844,0.155687,0.0113125,362
8,1.19309,0.161844,0.00615625,197
9,1.19837,0.165531,0.0036875,118
10,1.21322,0.17575,0.0102188,327
11,1.22277,0.182188,0.0064375,206
12,1.22568,0.184125,0.0019375,62
13,1.24036,0.193781,0.00965625,309
14,1.24272,0.195313,0.00153125,49
15,1.26622,0.21025,0.0149375,478
16,1.27454,0.215406,0.00515625,165
17,1.2775,0.217219,0.0018125,58
18,1.28918,0.224313,0.00709375,227
19,1.30506,0.23375,0.0094375,302
20,1.31244,0.238063,0.0043125,138
21,1.3203,0.242594,0.00453125,145
22,1.32979,0.248,0.00540625,173
23,1.33356,0.250125,0.002125,68
24,1.3383,0.252781,0.00265625,85
25,1.34256,0.255156,0.002375,76
26,1.34674,0.257469,0.0023125,74
27,1.34765,0.257969,0.0005,16
28,1.34913,0.258781,0.0008125,26
29,1.38504,0.278,0.0192187,615
30,1.38606,0.278531,0.00053125,17
31,1.38636,0.278688,0.00015625,5
32,1.41199,0.291781,0.0130937,419
33,1.42279,0.297156,0.005375,172
34,1.43004,0.300719,0.0035625,114
35,1.49233,0.329906,0.0291875,934
36,1.51193,0.338594,0.0086875,278
37,1.52106,0.342563,0.00396875,127
38,1.5418,0.351406,0.00884375,283
39,1.60064,0.37525,0.0238438,763
40,1.62296,0.383844,0.00859375,275
41,1.67776,0.403969,0.020125,644
42,1.70467,0.413375,0.00940625,301
43,1.73235,0.42275,0.009375,300
44,1.75593,0.4305,0.00775,248
45,1.79342,0.442406,0.0119063,381
46,1.8495,0.459313,0.0169063,541
47,1.8963,0.472656,0.0133437,427
48,1.91916,0.478938,0.00628125,201
49,1.9548,0.488438,0.0095,304
50,2.00438,0.501094,0.0126563,405
51,2.04421,0.510813,0.00971875,311
52,2.06892,0.516656,0.00584375,187
53,2.08632,0.520688,0.00403125,129
54,2.15764,0.536531,0.0158438,507
55,2.19238,0.543875,0.00734375,235
56,2.27774,0.560969,0.0170938,547
57,2.31114,0.567313,0.00634375,203
58,2.35156,0.57475,0.0074375,238
59,2.4033,0.583906,0.00915625,293
60,2.45531,0.592719,0.0088125,282
61,2.49318,0.598906,0.0061875,198
62,2.54352,0.606844,0.0079375,254
63,2.58398,0.613,0.00615625,197
64,2.60565,0.616219,0.00321875,103
65,2.7482,0.636125,0.0199063,637
66,2.83412,0.647156,0.0110312,353
67,2.85078,0.649219,0.0020625,66
68,2.92424,0.658031,0.0088125,282
69,3.04762,0.671875,0.0138438,443
70,3.12744,0.68025,0.008375,268
71,3.19425,0.686938,0.0066875,214
72,3.28306,0.695406,0.00846875,271
73,3.35008,0.7015,0.00609375,195
74,3.40245,0.706094,0.00459375,147
75,3.50224,0.714469,0.008375,268
76,3.6752,0.727906,0.0134375,430
77,3.7687,0.734656,0.00675,216
78,3.79912,0.736781,0.002125,68
79,3.89389,0.743188,0.00640625,205
80,3.98804,0.74925,0.0060625,194
81,4.11258,0.756844,0.00759375,243
82,4.25589,0.765031,0.0081875,262
83,4.38416,0.771906,0.006875,220
84,4.52361,0.778938,0.00703125,225
85,4.60763,0.782969,0.00403125,129
86,4.7804,0.790813,0.00784375,251
87,4.87359,0.794813,0.004,128
88,4.99298,0.799719,0.00490625,157
89,5.11509,0.8045,0.00478125,153
90,5.30416,0.811469,0.00696875,223
91,5.38086,0.814156,0.0026875,86
92,5.61207,0.821813,0.00765625,245
93,5.71939,0.825156,0.00334375,107
94,5.84155,0.828813,0.00365625,117
95,6.0423,0.8345,0.0056875,182
96,6.36943,0.843,0.0085,272
97,6.4738,0.845531,0.00253125,81
98,6.77105,0.852313,0.00678125,217
99,6.97168,0.856563,0.00425,136
100,7.10795,0.859313,0.00275,88
101,7.57396,0.867969,0.00865625,277
102,8.02005,0.875313,0.00734375,235
