0,1.08696,0.08,0.08,8
1,1.1236,0.11,0.03,3
2,1.14943,0.13,0.02,2
3,1.17647,0.15,0.02,2
4,1.21951,0.18,0.03,3
5,1.23457,0.19,0.01,1
6,1.25,0.2,0.01,1
7,1.26582,0.21,0.01,1
8,1.31579,0.24,0.03,3
9,1.33333,0.25,0.01,1
10,1.36986,0.27,0.02,2
11,1.38889,0.28,0.01,1
12,1.40845,0.29,0.01,1
13,1.44928,0.31,0.02,2
14,1.49254,0.33,0.02,2
15,1.5625,0.36,0.03,3
16,1.5873,0.37,0.01,1
17,1.6129,0.38,0.01,1
18,1.69492,0.41,0.03,3
19,1.72414,0.42,0.01,1
20,1.78571,0.44,0.02,2
21,1.85185,0.46,0.02,2
22,1.92308,0.48,0.02,2
23,1.96078,0.49,0.01,1
24,2,0.5,0.01,1
25,2.04082,0.51,0.01,1
26,2.08333,0.52,0.01,1
27,2.17391,0.54,0.02,2
28,2.22222,0.55,0.01,1
29,2.27273,0.56,0.01,1
30,2.38095,0.58,0.02,2
31,2.43902,0.59,0.01,1
32,2.5,0.6,0.01,1
33,2.63158,0.62,0.02,2
34,2.7027,0.63,0.01,1
35,2.77778,0.64,0.01,1
36,2.85714,0.65,0.01,1
37,3.125,0.68,0.03,3
38,3.22581,0.69,0.01,1
39,3.33333,0.7,0.01,1
40,3.57143,0.72,0.02,2
41,3.84615,0.74,0.02,2
42,4.16667,0.76,0.02,2
43,4.34783,0.77,0.01,1
44,4.54545,0.78,0.01,1
45,4.7619,0.79,0.01,1
46,5,0.8,0.01,1
47,5.26316,0.81,0.01,1
48,6.25,0.84,0.03,3
49,7.69231,0.87,0.03,3
50,9.09091,0.89,0.02,2
51,10,0.9,0.01,1
52,11.1111,0.91,0.01,1
53,12.5,0.92,0.01,1
54,14.2857,0.93,0.01,1
55,16.6667,0.94,0.01,1
56,20,0.95,0.01,1
57,33.3333,0.97,0.02,2
58,50,0.98,0.01,1
59,100,0.99,0.01,1
60,-1.5012e+15,1,0.01,1
