0,1.05597,0.053,0.053,53
1,1.05597,0.053,0,0
2,1.05597,0.053,0,0
3,1.07643,0.071,0.018,18
4,1.0917,0.084,0.013,13
5,1.10865,0.098,0.014,14
6,1.11607,0.104,0.006,6
7,1.13895,0.122,0.018,18
8,1.16686,0.143,0.021,21
9,1.17509,0.149,0.006,6
10,1.17925,0.152,0.003,3
11,1.1919,0.161,0.009,9
12,1.19617,0.164,0.003,3
13,1.19617,0.164,0,0
14,1.21212,0.175,0.011,11
15,1.21507,0.177,0.002,2
16,1.23609,0.191,0.014,14
17,1.24688,0.198,0.007,7
18,1.25,0.2,0.002,2
19,1.25628,0.204,0.004,4
20,1.26743,0.211,0.007,7
21,1.27065,0.213,0.002,2
22,1.27551,0.216,0.003,3
23,1.287,0.223,0.007,7
24,1.287,0.223,0,0
25,1.29199,0.226,0.003,3
26,1.29534,0.228,0.002,2
27,1.2987,0.23,0.002,2
28,1.30208,0.232,0.002,2
29,1.30378,0.233,0.001,1
30,1.34771,0.258,0.025,25
31,1.34771,0.258,0,0
32,1.34771,0.258,0,0
33,1.36799,0.269,0.011,11
34,1.37931,0.275,0.006,6
35,1.37931,0.275,0,0
36,1.45138,0.311,0.036,36
37,1.46628,0.318,0.007,7
38,1.47059,0.32,0.002,2
39,1.4771,0.323,0.003,3
40,1.53374,0.348,0.025,25
41,1.56495,0.361,0.013,13
42,1.62075,0.383,0.022,22
43,1.63934,0.39,0.007,7
44,1.66945,0.401,0.011,11
45,1.69779,0.411,0.01,10
46,1.7331,0.423,0.012,12
47,1.78891,0.441,0.018,18
48,1.84162,0.457,0.016,16
49,1.87266,0.466,0.009,9
50,1.90476,0.475,0.009,9
51,1.97239,0.493,0.018,18
52,2.01613,0.504,0.011,11
53,2.04918,0.512,0.008,8
54,2.06612,0.516,0.004,4
55,2.11864,0.528,0.012,12
56,2.1645,0.538,0.01,10
57,2.24719,0.555,0.017,17
58,2.26244,0.558,0.003,3
59,2.31481,0.568,0.01,10
60,2.33645,0.572,0.004,4
61,2.38095,0.58,0.008,8
62,2.41546,0.586,0.006,6
63,2.46305,0.594,0.008,8
64,2.52525,0.604,0.01,10
65,2.5641,0.61,0.006,6
66,2.73224,0.634,0.024,24
67,2.7933,0.642,0.008,8
68,2.8169,0.645,0.003,3
69,2.88184,0.653,0.008,8
70,3.0303,0.67,0.017,17
71,3.16456,0.684,0.014,14
72,3.25733,0.693,0.009,9
73,3.3557,0.702,0.009,9
74,3.44828,0.71,0.008,8
75,3.4965,0.714,0.004,4
76,3.57143,0.72,0.006,6
77,3.73134,0.732,0.012,12
78,3.84615,0.74,0.008,8
79,3.93701,0.746,0.006,6
80,4.06504,0.754,0.008,8
81,4.14938,0.759,0.005,5
82,4.2735,0.766,0.007,7
83,4.42478,0.774,0.008,8
84,4.5045,0.778,0.004,4
85,4.71698,0.788,0.01,10
86,4.78469,0.791,0.003,3
87,5.05051,0.802,0.011,11
88,5.07614,0.803,0.001,1
89,5.2356,0.809,0.006,6
90,5.46448,0.817,0.008,8
91,5.68182,0.824,0.007,7
92,5.74713,0.826,0.002,2
93,6.0241,0.834,0.008,8
94,6.17284,0.838,0.004,4
95,6.21118,0.839,0.001,1
96,6.41026,0.844,0.005,5
97,6.71141,0.851,0.007,7
98,6.80272,0.853,0.002,2
99,7.14286,0.86,0.007,7
100,7.40741,0.865,0.005,5
101,7.5188,0.867,0.002,2
102,7.87402,0.873,0.006,6
103,8.19672,0.878,0.005,5
104,8.54701,0.883,0.005,5
105,8.84956,0.887,0.004,4
106,9.43396,0.894,0.007,7
107,10,0.9,0.006,6
108,10.6383,0.906,0.006,6
109,10.7527,0.907,0.001,1
110,10.989,0.909,0.002,2
111,11.236,0.911,0.002,2
112,11.7647,0.915,0.004,4
113,12.5,0.92,0.005,5
114,12.6582,0.921,0.001,1
115,12.6582,0.921,0,0
116,13.1579,0.924,0.003,3
117,14.2857,0.93,0.006,6
118,16.3934,0.939,0.009,9
119,16.9492,0.941,0.002,2
120,17.2414,0.942,0.001,1
121,17.5439,0.943,0.001,1
122,17.8571,0.944,0.001,1
123,19.6078,0.949,0.005,5
124,21.2766,0.953,0.004,4
125,22.2222,0.955,0.002,2
126,23.2558,0.957,0.002,2
127,24.3902,0.959,0.002,2
128,25,0.96,0.001,1
129,26.3158,0.962,0.002,2
130,26.3158,0.962,0,0
131,27.7778,0.964,0.002,2
132,28.5714,0.965,0.001,1
133,32.2581,0.969,0.004,4
134,35.7143,0.972,0.003,3
135,38.4615,0.974,0.002,2
136,40,0.975,0.001,1
137,41.6667,0.976,0.001,1
138,43.4783,0.977,0.001,1
139,47.619,0.979,0.002,2
140,50,0.98,0.001,1
141,50,0.98,0,0
142,55.5556,0.982,0.002,2
143,58.8235,0.983,0.001,1
144,71.4286,0.986,0.003,3
145,71.4286,0.986,0,0
146,76.9231,0.987,0.001,1
147,76.9231,0.987,0,0
148,83.3333,0.988,0.001,1
149,83.3333,0.988,0,0
150,90.9091,0.989,0.001,1
151,90.9091,0.989,0,0
152,100,0.99,0.001,1
153,100,0.99,0,0
154,100,0.99,0,0
155,125,0.992,0.002,2
156,125,0.992,0,0
157,125,0.992,0,0
158,142.857,0.993,0.001,1
159,142.857,0.993,0,0
160,142.857,0.993,0,0
161,142.857,0.993,0,0
162,142.857,0.993,0,0
163,142.857,0.993,0,0
164,166.667,0.994,0.001,1
165,200,0.995,0.001,1
166,200,0.995,0,0
167,250,0.996,0.001,1
168,333.333,0.997,0.001,1
169,500,0.998,0.001,1
170,500,0.998,0,0
171,1000,0.999,0.001,1
172,1000,0.999,0,0
173,1000,0.999,0,0
174,1000,0.999,0,0
175,1000,0.999,0,0
176,1000,0.999,0,0
177,1000,0.999,0,0
178,1000,0.999,0,0
179,1000,0.999,0,0
180,1000,0.999,0,0
181,-1.5012e+15,1,0.001,1
182,-1.5012e+15,1,0,0
183,-1.5012e+15,1,0,0
184,-1.5012e+15,1,0,0
185,-1.5012e+15,1,0,0
186,-1.5012e+15,1,0,0
187,-1.5012e+15,1,0,0
188,-1.5012e+15,1,0,0
189,-1.5012e+15,1,0,0
190,-1.5012e+15,1,0,0
191,-1.5012e+15,1,0,0
192,-1.5012e+15,1,0,0
193,-1.5012e+15,1,0,0
194,-1.5012e+15,1,0,0
195,-1.5012e+15,1,0,0
196,-1.5012e+15,1,0,0
197,-1.5012e+15,1,0,0
198,-1.5012e+15,1,0,0
199,-1.5012e+15,1,0,0
200,-1.5012e+15,1,0,0
201,-1.5012e+15,1,0,0
202,-1.5012e+15,1,0,0
203,-1.5012e+15,1,0,0
204,-1.5012e+15,1,0,0
205,-1.5012e+15,1,0,0
206,-1.5012e+15,1,0,0
207,-1.5012e+15,1,0,0
208,-1.5012e+15,1,0,0
209,-1.5012e+15,1,0,0
210,-1.5012e+15,1,0,0
211,-1.5012e+15,1,0,0
212,-1.5012e+15,1,0,0
213,-1.5012e+15,1,0,0
214,-1.5012e+15,1,0,0
