0,1.1707,0.145812,0.145812,1458121810
1,1.20827,0.172369,0.0265571,265570944
2,1.33429,0.250536,0.0781663,781662748
3,1.38758,0.27932,0.0287848,287847795
4,1.42824,0.299838,0.0205172,205171834
5,1.47312,0.321168,0.0213309,213309007
6,1.48153,0.325021,0.00385274,38527446
7,1.49327,0.330331,0.00530955,53095493
8,1.54752,0.353804,0.023473,234729764
9,1.55592,0.357294,0.00349072,34907185
10,1.64283,0.391293,0.0339989,339988845
11,1.72913,0.421673,0.0303796,303795932
12,1.77777,0.437497,0.0158237,158237207
13,1.81009,0.447541,0.0100443,100443052
14,1.82861,0.453137,0.00559588,55958750
15,1.99424,0.498555,0.0454186,454186368
16,2.0174,0.504314,0.00575819,57581947
17,2.17664,0.540577,0.0362632,362632327
18,2.31302,0.567665,0.0270886,270885541
19,2.4436,0.590768,0.0231026,231025527
20,2.68034,0.626913,0.0361447,361447215
21,2.78704,0.641196,0.0142836,142836210
22,2.99971,0.666635,0.0254385,254384581
23,3.1018,0.677607,0.0109719,109719015
24,3.18049,0.685583,0.00797621,79762137
25,3.2824,0.695345,0.00976183,97618254
26,3.37302,0.70353,0.00818484,81848396
27,3.72372,0.731451,0.0279219,279218784
28,3.86067,0.740977,0.00952607,95260718
29,4.42254,0.773886,0.0329083,329082793
30,4.79675,0.791526,0.0176399,176398579
31,5.03938,0.801563,0.0100372,100372033
32,5.32128,0.812075,0.0105126,105126263
33,5.49331,0.81796,0.00588496,58849599
34,5.676,0.82382,0.00585916,58591568
35,5.91815,0.831028,0.00720877,72087700
36,6.492,0.845964,0.014936,149360254
37,7.08218,0.858801,0.0128362,128362088
38,8.34116,0.880113,0.021312,213119933
39,9.11245,0.89026,0.0101474,101474199
40,10.0304,0.900303,0.0100429,100429042
41,10.5758,0.905444,0.00514118,51411797
42,11.5216,0.913207,0.00776261,77626055
43,11.8789,0.915817,0.00261074,26107384
44,13.2737,0.924663,0.00884544,88454419
45,14.2366,0.929758,0.00509542,50954220
46,15.4662,0.935343,0.00558473,55847287
47,17.2855,0.942148,0.006805,68049963
48,18.655,0.946395,0.00424697,42469706
49,21.2807,0.953009,0.00661417,66141675
50,22.4118,0.955381,0.0023716,23715953
51,25.0489,0.960078,0.00469739,46973867
52,26.2534,0.96191,0.00183164,18316432
53,29.8731,0.966525,0.00461526,46152615
54,31.3904,0.968143,0.00161809,16180944
55,35.1551,0.971555,0.00341151,34115063
56,42.7127,0.976588,0.00503316,50331563
57,46.585,0.978534,0.00194608,19460784
58,54.5458,0.981667,0.00313293,31329273
59,59.1823,0.983103,0.00143626,14362632
60,66.1042,0.984872,0.00176932,17693156
61,70.8581,0.985887,0.00101493,10149284
62,75.4474,0.986746,0.000858431,8584312
63,80.4616,0.987572,0.000825985,8259854
64,87.5581,0.988579,0.0010073,10072994
65,113.718,0.991206,0.00262733,26273261
66,131.949,0.992421,0.00121496,12149551
67,148.616,0.993271,0.000849968,8499684
68,164.36,0.993916,0.000644546,6445458
69,176.673,0.99434,0.00042401,4240103
70,192.774,0.994813,0.000472763,4727630
71,215.933,0.995369,0.000556352,5563524
72,229.673,0.995646,0.000277044,2770442
73,256.463,0.996101,0.000454833,4548326
74,316.767,0.996843,0.000742291,7422914
75,381.063,0.997376,0.000532658,5326584
76,472.921,0.997885,0.000509722,5097220
77,512.376,0.998048,0.000162825,1628255
78,583.724,0.998287,0.000238554,2385544
79,617.572,0.998381,9.38943e-05,938943
80,770.213,0.998702,0.000320902,3209021
81,858.416,0.998835,0.000133406,1334056
82,987.957,0.998988,0.000152747,1527473
83,1078.14,0.999072,8.46643e-05,846643
84,1221.37,0.999181,0.000108771,1087708
85,1651.66,0.999395,0.000213303,2133029
86,1817.68,0.99945,5.52983e-05,552983
87,2239.21,0.999553,0.000103567,1035673
88,2419.95,0.999587,3.33537e-05,333537
89,3062.94,0.999674,8.67486e-05,867486
90,3439.57,0.999709,3.57496e-05,357496
91,4374.8,0.999771,6.21524e-05,621524
92,4842.28,0.999793,2.20676e-05,220676
93,5396.98,0.999815,2.12252e-05,212252
94,7249.99,0.999862,4.73577e-05,473577
95,8519.38,0.999883,2.05518e-05,205518
96,11880.6,0.999916,3.32089e-05,332089
97,14039.3,0.999929,1.2942e-05,129420
98,16410,0.999939,1.029e-05,102900
99,19214.6,0.999948,8.8947e-06,88947
100,24460.4,0.999959,1.11614e-05,111614
101,28046.2,0.999964,5.227e-06,52270
102,37342,0.999973,8.8759e-06,88759
103,41257.9,0.999976,2.5417e-06,25417
104,51023,0.99998,4.6388e-06,46388
105,64220.3,0.999984,4.0276e-06,40276
106,88240.2,0.999989,4.2387e-06,42387
107,120700,0.999992,3.0477e-06,30477
108,131077,0.999992,6.559e-07,6559
109,158421,0.999994,1.3168e-06,13168
110,178294,0.999994,7.036e-07,7036
111,332779,0.999997,2.6037e-06,26037
112,365323,0.999997,2.677e-07,2677
113,417049,0.999998,3.395e-07,3395
114,543596,0.999998,5.582e-07,5582
115,662120,0.999998,3.293e-07,3293
116,1.1999e+06,0.999999,6.769e-07,6769
117,1.4637e+06,0.999999,1.502e-07,1502
118,1.72295e+06,0.999999,1.028e-07,1028
119,2.145e+06,1,1.142e-07,1142
120,3.35683e+06,1,1.683e-07,1683
121,5.81058e+06,1,1.258e-07,1258
122,8.01282e+06,1,4.73e-08,473
123,9.79432e+06,1,2.27e-08,227
124,1.45138e+07,1,3.32e-08,332
125,2.32019e+07,1,2.58e-08,258
126,4.56621e+07,1,2.12e-08,212
127,6.0241e+07,1,5.3e-09,53
128,6.0241e+07,1,0,0
129,8.84956e+07,1,5.3e-09,53
130,8.84956e+07,1,0,0
131,-1.5012e+15,1,1.13e-08,113
132,-1.5012e+15,1,0,0
